filename cpuseconds wallseconds overhead
dsgdb9nsd_000399 117.55 136.39 1.16027
dsgdb9nsd_002699 169.69 206.77 1.21852
dsgdb9nsd_000258 109.85 132.49 1.2061
dsgdb9nsd_000501 180.72 233.44 1.29172
dsgdb9nsd_004623 168.59 214.08 1.26983
dsgdb9nsd_002612 180.14 220.66 1.22494
dsgdb9nsd_001643 146.15 174.86 1.19644
dsgdb9nsd_003442 206.2 246.18 1.19389
dsgdb9nsd_001565 224.84 262.22 1.16625
dsgdb9nsd_003049 425.88 509.94 1.19738
dsgdb9nsd_000490 73.86 80.0 1.08313
dsgdb9nsd_000007 12.83 13.39 1.04365
dsgdb9nsd_000548 130.38 166.4 1.27627
dsgdb9nsd_002059 207.35 224.18 1.08117
dsgdb9nsd_004441 308.45 386.71 1.25372
dsgdb9nsd_001512 158.75 201.33 1.26822
dsgdb9nsd_003832 103.52 115.16 1.11244
dsgdb9nsd_001940 125.99 148.13 1.17573
dsgdb9nsd_004697 339.92 436.03 1.28274
dsgdb9nsd_002123 187.51 234.58 1.25103
dsgdb9nsd_000219 108.41 125.55 1.1581
dsgdb9nsd_004195 350.53 443.55 1.26537
dsgdb9nsd_003301 175.94 202.17 1.14908
dsgdb9nsd_001599 233.69 262.97 1.12529
dsgdb9nsd_001028 103.69 106.18 1.02401
dsgdb9nsd_001554 242.36 309.15 1.27558
dsgdb9nsd_002870 129.74 153.92 1.18637
dsgdb9nsd_002519 236.63 256.02 1.08194
dsgdb9nsd_002424 151.04 170.51 1.12891
dsgdb9nsd_001625 325.34 405.01 1.24488
dsgdb9nsd_003507 286.39 328.97 1.14868
dsgdb9nsd_001144 194.13 215.77 1.11147
dsgdb9nsd_003420 261.19 304.73 1.1667
dsgdb9nsd_001093 203.85 250.98 1.2312
dsgdb9nsd_002942 510.88 606.47 1.18711
dsgdb9nsd_001654 106.79 125.05 1.17099
dsgdb9nsd_001595 305.29 348.04 1.14003
dsgdb9nsd_001883 189.58 220.5 1.1631
dsgdb9nsd_002496 286.69 303.86 1.05989
dsgdb9nsd_002602 220.04 256.34 1.16497
dsgdb9nsd_003943 99.05 128.49 1.29722
dsgdb9nsd_002301 196.31 232.38 1.18374
dsgdb9nsd_004473 454.46 586.78 1.29116
dsgdb9nsd_003243 274.64 326.95 1.19047
dsgdb9nsd_001493 523.24 649.75 1.24178
dsgdb9nsd_000302 138.74 172.89 1.24614
dsgdb9nsd_004075 281.17 360.29 1.2814
dsgdb9nsd_003234 219.56 238.36 1.08563
dsgdb9nsd_002998 244.13 306.11 1.25388
dsgdb9nsd_000593 152.77 182.66 1.19565
dsgdb9nsd_002880 111.54 114.73 1.0286
dsgdb9nsd_003179 204.25 232.21 1.13689
dsgdb9nsd_000250 109.95 127.35 1.15825
dsgdb9nsd_004723 143.38 175.88 1.22667
dsgdb9nsd_002991 220.51 258.16 1.17074
dsgdb9nsd_001254 125.87 163.41 1.29824
dsgdb9nsd_001117 408.76 497.49 1.21707
dsgdb9nsd_003340 182.17 231.87 1.27282
dsgdb9nsd_004221 95.83 113.15 1.18074
dsgdb9nsd_000358 281.45 339.23 1.20529
dsgdb9nsd_002653 556.17 671.3 1.20701
dsgdb9nsd_002467 359.14 404.86 1.1273
dsgdb9nsd_002526 349.99 400.07 1.14309
dsgdb9nsd_003709 140.9 177.65 1.26082
dsgdb9nsd_000173 70.29 77.02 1.09575
dsgdb9nsd_003665 164.97 195.28 1.18373
dsgdb9nsd_003501 279.73 323.14 1.15519
dsgdb9nsd_002246 231.72 282.94 1.22104
dsgdb9nsd_002502 131.29 145.46 1.10793
dsgdb9nsd_001973 177.42 208.88 1.17732
dsgdb9nsd_003107 185.96 237.09 1.27495
dsgdb9nsd_003846 99.5 101.91 1.02422
dsgdb9nsd_004797 157.91 178.16 1.12824
dsgdb9nsd_000706 133.31 138.77 1.04096
dsgdb9nsd_003961 234.58 272.75 1.16272
dsgdb9nsd_002843 185.92 199.76 1.07444
dsgdb9nsd_002383 438.57 517.68 1.18038
dsgdb9nsd_000494 139.7 160.58 1.14946
dsgdb9nsd_003009 279.31 291.02 1.04192
dsgdb9nsd_002557 104.05 132.1 1.26958
dsgdb9nsd_001229 316.36 397.27 1.25575
dsgdb9nsd_003635 100.15 118.97 1.18792
dsgdb9nsd_000376 121.68 139.54 1.14678
dsgdb9nsd_001922 138.07 156.12 1.13073
dsgdb9nsd_000562 119.37 133.54 1.11871
dsgdb9nsd_004190 155.91 202.04 1.29588
dsgdb9nsd_002408 170.67 191.78 1.12369
dsgdb9nsd_001864 279.64 350.52 1.25347
dsgdb9nsd_001588 89.65 99.69 1.11199
dsgdb9nsd_003876 232.15 256.32 1.10411
dsgdb9nsd_001725 190.35 226.96 1.19233
dsgdb9nsd_002753 157.12 198.92 1.26604
dsgdb9nsd_001145 223.34 263.1 1.17802
dsgdb9nsd_003094 211.3 273.75 1.29555
dsgdb9nsd_001900 185.87 213.05 1.14623
dsgdb9nsd_001535 158.38 202.62 1.27933
dsgdb9nsd_001755 271.38 302.72 1.11548
dsgdb9nsd_001171 324.29 384.78 1.18653
dsgdb9nsd_000018 171.63 202.69 1.18097
dsgdb9nsd_001175 342.06 409.53 1.19725
dsgdb9nsd_001475 169.94 189.74 1.11651
dsgdb9nsd_002157 265.07 314.98 1.18829
dsgdb9nsd_002975 162.9 177.67 1.09067
dsgdb9nsd_001195 2225.73 2771.25 1.2451
dsgdb9nsd_002216 260.97 306.81 1.17565
dsgdb9nsd_002698 174.91 215.34 1.23115
dsgdb9nsd_001636 333.21 401.69 1.20552
dsgdb9nsd_000614 274.18 351.7 1.28273
dsgdb9nsd_001253 286.08 348.01 1.21648
dsgdb9nsd_001010 106.64 120.69 1.13175
dsgdb9nsd_001178 358.03 403.64 1.12739
dsgdb9nsd_000584 93.07 95.13 1.02213
dsgdb9nsd_001986 311.36 386.52 1.24139
dsgdb9nsd_003859 358.44 422.65 1.17914
dsgdb9nsd_002167 298.79 340.97 1.14117
dsgdb9nsd_002586 193.24 218.72 1.13186
dsgdb9nsd_001500 107.04 125.79 1.17517
dsgdb9nsd_001129 197.98 238.99 1.20714
dsgdb9nsd_000296 145.46 187.9 1.29176
dsgdb9nsd_004790 367.26 461.59 1.25685
dsgdb9nsd_003208 284.02 334.03 1.17608
dsgdb9nsd_003674 112.08 129.7 1.15721
dsgdb9nsd_000020 45.01 45.97 1.02133
dsgdb9nsd_001815 210.86 248.93 1.18055
dsgdb9nsd_002315 264.61 325.33 1.22947
dsgdb9nsd_001413 133.78 155.3 1.16086
dsgdb9nsd_003834 102.71 113.61 1.10612
dsgdb9nsd_003239 258.08 292.14 1.13197
dsgdb9nsd_002085 167.84 173.77 1.03533
dsgdb9nsd_002811 120.74 135.24 1.12009
dsgdb9nsd_002326 395.68 480.46 1.21426
dsgdb9nsd_000870 115.98 145.72 1.25642
dsgdb9nsd_002398 189.1 231.16 1.22242
dsgdb9nsd_000939 223.55 283.04 1.26611
dsgdb9nsd_002376 456.9 528.42 1.15653
dsgdb9nsd_003610 138.53 147.57 1.06526
dsgdb9nsd_000010 19.22 19.88 1.03434
dsgdb9nsd_000460 189.81 208.03 1.09599
dsgdb9nsd_002065 225.38 243.6 1.08084
dsgdb9nsd_004260 208.97 256.48 1.22735
dsgdb9nsd_001762 239.04 276.57 1.157
dsgdb9nsd_003603 468.29 552.26 1.17931
dsgdb9nsd_002349 352.26 405.77 1.1519
dsgdb9nsd_000415 169.52 206.11 1.21584
dsgdb9nsd_001119 456.37 555.18 1.21651
dsgdb9nsd_002211 193.03 215.77 1.11781
dsgdb9nsd_003489 152.51 185.51 1.21638
dsgdb9nsd_002947 232.51 257.66 1.10817
dsgdb9nsd_002485 181.52 210.18 1.15789
dsgdb9nsd_003804 117.65 140.02 1.19014
dsgdb9nsd_001711 160.87 190.46 1.18394
dsgdb9nsd_003177 190.75 216.17 1.13326
dsgdb9nsd_001273 223.87 261.23 1.16688
dsgdb9nsd_000874 154.08 175.67 1.14012
dsgdb9nsd_003091 381.43 485.79 1.2736
dsgdb9nsd_001685 196.0 239.2 1.22041
dsgdb9nsd_002855 207.36 251.76 1.21412
dsgdb9nsd_001121 160.3 188.61 1.17661
dsgdb9nsd_003587 220.06 272.34 1.23757
dsgdb9nsd_001558 196.7 250.43 1.27316
dsgdb9nsd_002256 196.08 237.69 1.21221
dsgdb9nsd_001963 178.85 204.99 1.14616
dsgdb9nsd_003174 568.46 640.11 1.12604
dsgdb9nsd_002786 226.26 264.08 1.16715
dsgdb9nsd_000688 164.66 213.34 1.29564
dsgdb9nsd_001547 257.8 302.42 1.17308
dsgdb9nsd_003620 134.9 139.03 1.03062
dsgdb9nsd_001964 229.65 266.63 1.16103
dsgdb9nsd_004480 135.55 172.52 1.27274
dsgdb9nsd_004192 316.79 383.35 1.21011
dsgdb9nsd_000104 69.08 85.3 1.2348
dsgdb9nsd_004331 154.47 173.64 1.1241
dsgdb9nsd_002837 199.91 225.8 1.12951
dsgdb9nsd_003700 128.72 154.71 1.20191
dsgdb9nsd_000712 89.81 98.57 1.09754
dsgdb9nsd_001066 214.86 226.87 1.0559
dsgdb9nsd_003612 146.86 155.18 1.05665
dsgdb9nsd_001515 171.61 207.45 1.20885
dsgdb9nsd_000099 78.57 98.82 1.25773
dsgdb9nsd_002769 279.13 341.32 1.2228
dsgdb9nsd_002852 201.12 224.09 1.11421
dsgdb9nsd_003165 150.94 159.54 1.05698
dsgdb9nsd_001088 141.88 174.14 1.22738
dsgdb9nsd_004194 361.6 454.42 1.25669
dsgdb9nsd_003414 190.52 199.28 1.04598
dsgdb9nsd_000295 141.61 179.63 1.26848
dsgdb9nsd_003269 214.63 275.58 1.28398
dsgdb9nsd_002094 158.66 193.66 1.2206
dsgdb9nsd_001988 240.49 296.16 1.23149
dsgdb9nsd_000483 44.47 54.99 1.23656
dsgdb9nsd_000016 31.24 31.9 1.02113
dsgdb9nsd_000059 47.54 54.32 1.14262
dsgdb9nsd_000072 295.36 346.05 1.17162
dsgdb9nsd_000237 1025.11 1281.66 1.25027
dsgdb9nsd_003648 120.6 143.93 1.19345
dsgdb9nsd_001125 166.43 194.72 1.16998
dsgdb9nsd_003837 1800.71 2332.19 1.29515
dsgdb9nsd_003335 173.29 222.84 1.28594
dsgdb9nsd_003180 186.06 214.33 1.15194
dsgdb9nsd_002269 327.48 375.23 1.14581
dsgdb9nsd_002820 143.51 169.91 1.18396
dsgdb9nsd_001185 319.12 370.81 1.16198
dsgdb9nsd_003921 105.79 127.3 1.20333
dsgdb9nsd_001919 130.99 149.11 1.13833
dsgdb9nsd_002626 124.81 135.82 1.08821
dsgdb9nsd_002681 157.22 176.62 1.12339
dsgdb9nsd_004394 154.37 195.85 1.26871
dsgdb9nsd_002134 251.84 297.28 1.18043
dsgdb9nsd_002142 286.92 357.91 1.24742
dsgdb9nsd_003352 167.35 207.99 1.24284
dsgdb9nsd_002373 166.73 185.64 1.11342
dsgdb9nsd_001983 338.56 407.64 1.20404
dsgdb9nsd_001744 358.75 415.99 1.15955
dsgdb9nsd_002481 267.75 309.12 1.15451
dsgdb9nsd_002087 155.12 172.89 1.11456
dsgdb9nsd_003607 186.17 204.3 1.09738
dsgdb9nsd_001297 381.13 458.2 1.20221
dsgdb9nsd_001600 504.4 603.08 1.19564
dsgdb9nsd_000678 154.08 194.7 1.26363
dsgdb9nsd_003506 162.3 177.51 1.09372
dsgdb9nsd_004230 84.53 101.83 1.20466
dsgdb9nsd_000557 100.69 130.85 1.29953
dsgdb9nsd_003443 238.8 280.41 1.17425
dsgdb9nsd_001048 118.79 128.3 1.08006
dsgdb9nsd_000568 361.84 401.55 1.10974
dsgdb9nsd_004011 632.08 819.56 1.29661
dsgdb9nsd_002032 286.51 312.41 1.0904
dsgdb9nsd_002579 301.62 337.96 1.12048
dsgdb9nsd_001161 220.3 265.93 1.20713
dsgdb9nsd_000865 127.23 151.02 1.18698
dsgdb9nsd_000534 380.1 466.47 1.22723
dsgdb9nsd_004504 210.74 256.83 1.21871
dsgdb9nsd_001895 174.79 213.4 1.22089
dsgdb9nsd_001758 266.93 313.13 1.17308
dsgdb9nsd_001186 209.27 245.59 1.17356
dsgdb9nsd_002089 190.78 216.36 1.13408
dsgdb9nsd_003911 119.47 138.72 1.16113
dsgdb9nsd_000765 110.3 122.25 1.10834
dsgdb9nsd_001635 123.61 156.34 1.26478
dsgdb9nsd_001394 172.41 202.97 1.17725
dsgdb9nsd_002297 518.57 588.74 1.13531
dsgdb9nsd_002572 188.3 210.67 1.1188
dsgdb9nsd_001961 283.44 339.86 1.19905
dsgdb9nsd_001918 272.86 326.76 1.19754
dsgdb9nsd_001739 253.15 317.24 1.25317
dsgdb9nsd_000098 121.28 149.73 1.23458
dsgdb9nsd_004540 190.47 233.23 1.2245
dsgdb9nsd_004581 235.19 274.38 1.16663
dsgdb9nsd_003067 311.72 380.87 1.22183
dsgdb9nsd_003432 156.37 185.62 1.18706
dsgdb9nsd_000052 45.69 47.57 1.04115
dsgdb9nsd_001216 316.95 393.49 1.24149
dsgdb9nsd_002362 503.05 554.06 1.1014
dsgdb9nsd_001323 172.31 200.87 1.16575
dsgdb9nsd_001281 522.59 576.26 1.1027
dsgdb9nsd_001571 415.05 494.72 1.19195
dsgdb9nsd_001223 480.48 578.3 1.20359
dsgdb9nsd_001322 172.88 213.13 1.23282
dsgdb9nsd_000452 163.88 186.5 1.13803
dsgdb9nsd_001163 189.4 213.81 1.12888
dsgdb9nsd_002131 139.67 164.22 1.17577
dsgdb9nsd_002209 353.92 407.24 1.15066
dsgdb9nsd_000131 115.3 126.21 1.09462
dsgdb9nsd_001774 142.41 160.89 1.12977
dsgdb9nsd_003258 122.98 139.02 1.13043
dsgdb9nsd_004004 388.8 500.52 1.28735
dsgdb9nsd_000859 99.52 125.85 1.26457
dsgdb9nsd_000139 64.74 69.18 1.06858
dsgdb9nsd_001980 177.17 219.48 1.23881
dsgdb9nsd_002480 166.7 183.54 1.10102
dsgdb9nsd_004243 141.8 183.15 1.29161
dsgdb9nsd_001852 156.36 193.53 1.23772
dsgdb9nsd_001317 211.84 263.94 1.24594
dsgdb9nsd_003599 311.96 341.86 1.09585
dsgdb9nsd_001132 225.9 273.12 1.20903
dsgdb9nsd_002906 244.57 303.43 1.24067
dsgdb9nsd_002682 160.52 185.25 1.15406
dsgdb9nsd_003915 113.7 134.98 1.18716
dsgdb9nsd_002387 185.6 219.83 1.18443
dsgdb9nsd_000416 134.03 160.84 1.20003
dsgdb9nsd_004020 448.83 578.55 1.28902
dsgdb9nsd_001358 193.99 221.33 1.14094
dsgdb9nsd_003399 219.75 249.27 1.13433
dsgdb9nsd_003393 210.35 245.28 1.16606
dsgdb9nsd_003586 175.69 216.51 1.23234
dsgdb9nsd_000687 155.59 196.98 1.26602
dsgdb9nsd_000133 96.88 106.97 1.10415
dsgdb9nsd_003119 119.98 138.14 1.15136
dsgdb9nsd_000348 83.91 91.71 1.09296
dsgdb9nsd_001215 292.94 375.64 1.28231
dsgdb9nsd_004612 155.02 201.3 1.29854
dsgdb9nsd_001467 287.51 348.54 1.21227
dsgdb9nsd_002402 166.55 210.59 1.26443
dsgdb9nsd_001787 186.57 218.9 1.17329
dsgdb9nsd_000725 74.05 75.52 1.01985
dsgdb9nsd_001675 423.66 542.84 1.28131
dsgdb9nsd_003300 169.01 196.28 1.16135
dsgdb9nsd_003639 116.05 145.03 1.24972
dsgdb9nsd_001509 136.7 174.63 1.27747
dsgdb9nsd_001713 349.8 446.01 1.27504
dsgdb9nsd_002348 369.44 416.5 1.12738
dsgdb9nsd_000405 85.65 93.61 1.09294
dsgdb9nsd_002849 185.2 215.47 1.16344
dsgdb9nsd_002522 254.73 294.66 1.15675
dsgdb9nsd_001753 305.98 357.36 1.16792
dsgdb9nsd_002639 240.35 265.65 1.10526
dsgdb9nsd_002954 167.57 197.92 1.18112
dsgdb9nsd_002818 132.9 144.35 1.08616
dsgdb9nsd_003347 162.94 187.87 1.153
dsgdb9nsd_001136 167.85 196.39 1.17003
dsgdb9nsd_001730 240.28 284.49 1.18399
dsgdb9nsd_001913 177.15 227.5 1.28422
dsgdb9nsd_003765 225.49 269.47 1.19504
dsgdb9nsd_002583 152.02 179.11 1.1782
dsgdb9nsd_002145 244.03 311.07 1.27472
dsgdb9nsd_002183 275.2 344.09 1.25033
dsgdb9nsd_000473 303.61 359.87 1.1853
dsgdb9nsd_002336 400.46 473.81 1.18316
dsgdb9nsd_001265 196.3 254.82 1.29812
dsgdb9nsd_001218 143.65 172.29 1.19937
dsgdb9nsd_000708 127.76 137.8 1.07858
dsgdb9nsd_002499 100.97 120.22 1.19065
dsgdb9nsd_003339 338.54 410.37 1.21218
dsgdb9nsd_004539 425.18 529.53 1.24543
dsgdb9nsd_003821 86.92 108.34 1.24643
dsgdb9nsd_003608 172.34 183.76 1.06626
dsgdb9nsd_004570 336.9 380.86 1.13048
dsgdb9nsd_002766 569.97 693.35 1.21647
dsgdb9nsd_003557 300.06 347.86 1.1593
dsgdb9nsd_000063 62.8 72.45 1.15366
dsgdb9nsd_001646 153.67 180.61 1.17531
dsgdb9nsd_002454 245.95 312.87 1.27209
dsgdb9nsd_002333 175.35 206.87 1.17975
dsgdb9nsd_001023 90.19 98.42 1.09125
dsgdb9nsd_000456 118.5 128.63 1.08549
dsgdb9nsd_004667 149.29 192.73 1.29098
dsgdb9nsd_000872 165.48 202.2 1.2219
dsgdb9nsd_003367 283.84 357.86 1.26078
dsgdb9nsd_002527 277.88 333.0 1.19836
dsgdb9nsd_000350 76.01 79.34 1.04381
dsgdb9nsd_003852 238.91 287.09 1.20167
dsgdb9nsd_003387 337.14 398.42 1.18176
dsgdb9nsd_000205 111.96 118.96 1.06252
dsgdb9nsd_003525 146.43 176.72 1.20686
dsgdb9nsd_000448 142.57 163.29 1.14533
dsgdb9nsd_003845 109.96 113.21 1.02956
dsgdb9nsd_004262 190.77 242.0 1.26854
dsgdb9nsd_003226 160.33 196.36 1.22472
dsgdb9nsd_001784 341.27 419.41 1.22897
dsgdb9nsd_000698 98.16 106.79 1.08792
dsgdb9nsd_003478 137.74 174.45 1.26652
dsgdb9nsd_000608 144.52 147.52 1.02076
dsgdb9nsd_000390 136.6 159.64 1.16867
dsgdb9nsd_003483 130.97 163.58 1.24899
dsgdb9nsd_001053 136.21 150.23 1.10293
dsgdb9nsd_003930 103.63 129.98 1.25427
dsgdb9nsd_000009 12.96 13.27 1.02392
dsgdb9nsd_003593 189.87 236.99 1.24817
dsgdb9nsd_000183 18.99 19.57 1.03054
dsgdb9nsd_002858 392.41 446.0 1.13657
dsgdb9nsd_002714 287.26 357.9 1.24591
dsgdb9nsd_000218 94.23 101.85 1.08087
dsgdb9nsd_001102 3040.7 3766.47 1.23869
dsgdb9nsd_002239 192.17 233.3 1.21403
dsgdb9nsd_000878 93.04 104.2 1.11995
dsgdb9nsd_000619 207.92 246.91 1.18752
dsgdb9nsd_003596 297.19 345.77 1.16346
dsgdb9nsd_003392 207.03 242.3 1.17036
dsgdb9nsd_000958 121.26 149.24 1.23074
dsgdb9nsd_001604 215.68 247.4 1.14707
dsgdb9nsd_001578 341.64 411.07 1.20323
dsgdb9nsd_001998 400.45 508.73 1.2704
dsgdb9nsd_003355 256.29 308.36 1.20317
dsgdb9nsd_003704 113.94 127.59 1.1198
dsgdb9nsd_003330 132.66 157.88 1.19011
dsgdb9nsd_004993 174.27 222.67 1.27773
dsgdb9nsd_000215 69.99 81.87 1.16974
dsgdb9nsd_004309 368.3 450.15 1.22224
dsgdb9nsd_001327 160.81 202.48 1.25913
dsgdb9nsd_002083 129.85 153.27 1.18036
dsgdb9nsd_002345 184.6 215.92 1.16966
dsgdb9nsd_001748 278.65 317.84 1.14064
dsgdb9nsd_002367 362.57 416.47 1.14866
dsgdb9nsd_000848 273.61 337.31 1.23281
dsgdb9nsd_000328 55.61 62.25 1.1194
dsgdb9nsd_004625 134.5 172.23 1.28052
dsgdb9nsd_002332 314.23 372.25 1.18464
dsgdb9nsd_002620 98.41 110.94 1.12732
dsgdb9nsd_001224 135.23 151.03 1.11684
dsgdb9nsd_000626 194.3 233.82 1.2034
dsgdb9nsd_000444 97.4 120.77 1.23994
dsgdb9nsd_000545 147.73 190.58 1.29006
dsgdb9nsd_003423 192.67 215.03 1.11605
dsgdb9nsd_000105 74.0 84.79 1.14581
dsgdb9nsd_003644 111.86 144.02 1.2875
dsgdb9nsd_004319 136.3 155.52 1.14101
dsgdb9nsd_002796 238.47 271.84 1.13993
dsgdb9nsd_000200 74.32 75.97 1.0222
dsgdb9nsd_003218 243.18 295.11 1.21355
dsgdb9nsd_004746 251.26 303.38 1.20743
dsgdb9nsd_001230 748.74 920.45 1.22933
dsgdb9nsd_000090 57.3 72.25 1.26091
dsgdb9nsd_003546 174.95 203.82 1.16502
dsgdb9nsd_004120 401.08 504.52 1.2579
dsgdb9nsd_004335 154.04 183.13 1.18885
dsgdb9nsd_000549 129.32 160.29 1.23948
dsgdb9nsd_003263 229.09 296.8 1.29556
dsgdb9nsd_001202 153.29 174.91 1.14104
dsgdb9nsd_000884 104.44 131.7 1.26101
dsgdb9nsd_001768 176.08 206.12 1.1706
dsgdb9nsd_001602 151.12 176.15 1.16563
dsgdb9nsd_002774 296.07 378.93 1.27987
dsgdb9nsd_000849 167.1 212.91 1.27415
dsgdb9nsd_004466 232.34 288.96 1.24369
dsgdb9nsd_003747 247.32 293.33 1.18603
dsgdb9nsd_004584 385.01 458.7 1.1914
dsgdb9nsd_002292 233.7 287.94 1.23209
dsgdb9nsd_003046 147.59 182.15 1.23416
dsgdb9nsd_003889 125.02 145.56 1.16429
dsgdb9nsd_004768 176.2 221.99 1.25988
dsgdb9nsd_003713 128.48 156.27 1.2163
dsgdb9nsd_002983 205.27 242.79 1.18278
dsgdb9nsd_002175 221.57 275.34 1.24268
dsgdb9nsd_000957 76.96 90.01 1.16957
dsgdb9nsd_002305 371.57 456.93 1.22973
dsgdb9nsd_001447 326.08 417.35 1.2799
dsgdb9nsd_001156 150.42 166.35 1.1059
dsgdb9nsd_004113 344.54 446.21 1.29509
dsgdb9nsd_001179 200.31 259.84 1.29719
dsgdb9nsd_002821 95.08 105.34 1.10791
dsgdb9nsd_002106 181.57 189.11 1.04153
dsgdb9nsd_003949 197.54 250.15 1.26633
dsgdb9nsd_000590 132.04 160.19 1.21319
dsgdb9nsd_003882 156.96 179.12 1.14118
dsgdb9nsd_002290 198.37 240.43 1.21203
dsgdb9nsd_004509 123.17 149.9 1.21702
dsgdb9nsd_002582 277.94 314.19 1.13042
dsgdb9nsd_003772 167.37 187.34 1.11932
dsgdb9nsd_002264 173.84 220.16 1.26645
dsgdb9nsd_002226 185.35 207.83 1.12128
dsgdb9nsd_002648 991.28 1216.28 1.22698
dsgdb9nsd_001613 175.53 199.0 1.13371
dsgdb9nsd_003250 225.15 260.39 1.15652
dsgdb9nsd_002647 436.1 524.19 1.20199
dsgdb9nsd_002793 262.21 305.92 1.1667
dsgdb9nsd_002618 115.24 144.06 1.25009
dsgdb9nsd_003584 136.64 156.28 1.14374
dsgdb9nsd_002643 302.84 350.75 1.1582
dsgdb9nsd_000159 88.02 95.33 1.08305
dsgdb9nsd_001732 240.2 289.52 1.20533
dsgdb9nsd_004995 180.98 216.83 1.19809
dsgdb9nsd_004428 167.4 200.72 1.19904
dsgdb9nsd_001043 227.71 244.09 1.07193
dsgdb9nsd_001769 142.17 172.14 1.2108
dsgdb9nsd_003755 137.52 166.35 1.20964
dsgdb9nsd_004448 189.23 234.34 1.23839
dsgdb9nsd_003956 281.93 348.79 1.23715
dsgdb9nsd_002180 237.97 284.5 1.19553
dsgdb9nsd_002196 263.36 327.41 1.2432
dsgdb9nsd_001013 90.36 99.97 1.10635
dsgdb9nsd_002286 283.69 344.15 1.21312
dsgdb9nsd_000211 93.77 100.88 1.07582
dsgdb9nsd_003023 132.73 141.56 1.06653
dsgdb9nsd_003018 183.25 195.08 1.06456
dsgdb9nsd_003547 139.08 157.73 1.1341
dsgdb9nsd_002127 176.4 205.2 1.16327
dsgdb9nsd_003041 141.52 168.37 1.18973
dsgdb9nsd_000151 71.65 79.1 1.10398
dsgdb9nsd_000222 115.45 129.81 1.12438
dsgdb9nsd_003815 99.14 128.35 1.29463
dsgdb9nsd_004210 110.41 134.71 1.22009
dsgdb9nsd_001610 298.78 372.49 1.2467
dsgdb9nsd_002287 372.25 453.05 1.21706
dsgdb9nsd_004403 516.48 651.8 1.262
dsgdb9nsd_001258 386.0 463.4 1.20052
dsgdb9nsd_003332 157.87 180.13 1.141
dsgdb9nsd_000786 53.67 66.23 1.23402
dsgdb9nsd_000017 44.66 45.64 1.02194
dsgdb9nsd_003811 151.78 179.92 1.1854
dsgdb9nsd_004021 216.68 266.48 1.22983
dsgdb9nsd_001341 288.13 322.08 1.11783
dsgdb9nsd_004572 156.34 195.11 1.24799
dsgdb9nsd_000220 217.72 245.06 1.12557
dsgdb9nsd_000375 119.79 136.27 1.13757
dsgdb9nsd_000570 79.45 86.27 1.08584
dsgdb9nsd_000554 89.76 115.45 1.28621
dsgdb9nsd_001135 150.19 166.34 1.10753
dsgdb9nsd_002289 214.35 275.66 1.28603
dsgdb9nsd_000329 85.68 108.62 1.26774
dsgdb9nsd_003071 181.41 227.3 1.25296
dsgdb9nsd_003533 271.81 313.46 1.15323
dsgdb9nsd_002337 172.63 203.83 1.18073
dsgdb9nsd_003839 196.24 220.08 1.12148
dsgdb9nsd_002585 167.56 195.36 1.16591
dsgdb9nsd_000122 60.84 70.06 1.15155
dsgdb9nsd_002148 265.16 299.93 1.13113
dsgdb9nsd_001086 293.43 364.08 1.24077
dsgdb9nsd_003260 149.8 171.24 1.14312
dsgdb9nsd_003315 155.04 183.57 1.18402
dsgdb9nsd_003650 130.87 168.99 1.29128
dsgdb9nsd_003462 147.64 180.3 1.22121
dsgdb9nsd_003024 119.04 130.58 1.09694
dsgdb9nsd_001951 160.14 197.26 1.2318
dsgdb9nsd_003274 153.51 194.85 1.2693
dsgdb9nsd_003434 142.13 159.08 1.11926
dsgdb9nsd_003693 114.91 130.37 1.13454
dsgdb9nsd_002212 204.2 252.56 1.23683
dsgdb9nsd_003351 269.56 308.45 1.14427
dsgdb9nsd_003312 353.65 437.33 1.23662
dsgdb9nsd_004800 148.13 186.97 1.2622
dsgdb9nsd_002806 332.2 407.91 1.2279
dsgdb9nsd_003698 156.31 201.95 1.29198
dsgdb9nsd_003467 183.5 211.4 1.15204
dsgdb9nsd_001356 469.75 530.13 1.12854
dsgdb9nsd_001141 208.39 237.13 1.13791
dsgdb9nsd_004201 213.94 277.24 1.29588
dsgdb9nsd_004244 133.81 162.6 1.21516
dsgdb9nsd_003896 89.93 93.66 1.04148
dsgdb9nsd_000856 131.81 168.9 1.28139
dsgdb9nsd_003588 182.13 229.9 1.26229
dsgdb9nsd_004223 101.31 109.89 1.08469
dsgdb9nsd_000759 116.56 149.9 1.28603
dsgdb9nsd_002385 227.26 264.78 1.1651
dsgdb9nsd_000495 77.47 79.21 1.02246
dsgdb9nsd_000206 91.68 100.01 1.09086
dsgdb9nsd_001077 133.16 142.06 1.06684
dsgdb9nsd_003196 192.55 211.95 1.10075
dsgdb9nsd_001929 195.64 250.53 1.28057
dsgdb9nsd_000015 19.98 20.35 1.01852
dsgdb9nsd_002406 143.22 171.75 1.1992
dsgdb9nsd_001275 996.08 1133.11 1.13757
dsgdb9nsd_000539 240.42 295.01 1.22706
dsgdb9nsd_002879 133.35 146.76 1.10056
dsgdb9nsd_003774 127.32 137.95 1.08349
dsgdb9nsd_000616 116.53 118.42 1.01622
dsgdb9nsd_001504 335.89 392.15 1.1675
dsgdb9nsd_004450 364.69 459.52 1.26003
